it, train, val, acc 
76973, 0.095806, 0.100721, 0.078125 
77004, 0.106964, 0.099954, 0.101562 
77035, 0.106997, 0.098890, 0.117188 
77066, 0.107858, 0.089154, 0.101562 
77097, 0.103224, 0.086127, 0.078125 
77128, 0.115529, 0.125596, 0.117188 
77159, 0.104115, 0.089399, 0.117188 
77190, 0.107648, 0.085139, 0.125000 
77221, 0.121198, 0.098278, 0.125000 
77252, 0.106469, 0.096947, 0.125000 
77283, 0.106207, 0.087788, 0.062500 
77314, 0.114240, 0.109756, 0.093750 
77345, 0.118280, 0.098125, 0.132812 
77376, 0.110534, 0.098385, 0.125000 
77407, 0.119661, 0.099517, 0.093750 
77438, 0.120684, 0.089718, 0.062500 
77469, 0.100058, 0.102292, 0.054688 
77500, 0.101409, 0.091061, 0.093750 
77531, 0.109580, 0.084250, 0.078125 
77562, 0.097009, 0.102822, 0.140625 
77593, 0.094023, 0.091792, 0.101562 
77624, 0.113127, 0.094178, 0.132812 
77655, 0.109177, 0.087949, 0.078125 
77686, 0.105737, 0.090569, 0.140625 
77717, 0.092661, 0.084260, 0.117188 
77748, 0.102414, 0.104144, 0.156250 
77779, 0.093881, 0.089008, 0.117188 
77810, 0.116720, 0.110987, 0.101562 
77841, 0.102467, 0.102721, 0.140625 
77872, 0.099788, 0.102334, 0.117188 
77903, 0.097378, 0.101171, 0.148438 
77934, 0.092238, 0.091364, 0.109375 
77965, 0.103167, 0.093354, 0.070312 
77996, 0.096979, 0.100535, 0.093750 
78027, 0.102305, 0.106441, 0.148438 
78058, 0.096249, 0.100793, 0.085938 
78089, 0.102803, 0.096030, 0.093750 
78120, 0.117811, 0.099010, 0.171875 
78151, 0.101499, 0.089228, 0.078125 
78182, 0.108868, 0.101553, 0.109375 
78213, 0.116306, 0.099614, 0.117188 
78244, 0.093838, 0.083981, 0.085938 
78275, 0.110948, 0.093904, 0.101562 
78306, 0.099659, 0.089448, 0.117188 
78337, 0.111169, 0.092368, 0.085938 
78368, 0.100237, 0.106127, 0.156250 
78399, 0.097871, 0.092601, 0.187500 
78430, 0.104180, 0.092972, 0.085938 
78461, 0.088290, 0.090381, 0.125000 
78492, 0.112188, 0.097387, 0.070312 
78523, 0.099402, 0.097873, 0.140625 
78554, 0.115262, 0.091660, 0.101562 
78585, 0.093919, 0.091618, 0.070312 
78616, 0.128613, 0.099242, 0.109375 
78647, 0.103741, 0.105830, 0.093750 
78678, 0.095918, 0.093519, 0.093750 
78709, 0.125083, 0.093521, 0.093750 
78740, 0.094664, 0.101125, 0.085938 
78771, 0.106189, 0.092436, 0.109375 
78802, 0.106003, 0.084138, 0.148438 
78833, 0.103423, 0.102715, 0.093750 
78864, 0.103019, 0.084770, 0.132812 
78895, 0.096410, 0.095870, 0.117188 
78926, 0.102749, 0.090025, 0.085938 
78957, 0.122843, 0.097989, 0.148438 
78988, 0.110345, 0.097343, 0.093750 
79019, 0.091303, 0.109973, 0.140625 
79050, 0.109828, 0.122293, 0.093750 
79081, 0.097602, 0.098366, 0.117188 
79112, 0.094554, 0.074046, 0.078125 
79143, 0.112366, 0.094331, 0.132812 
79174, 0.102457, 0.105409, 0.125000 
79205, 0.111515, 0.107741, 0.062500 
79236, 0.098520, 0.097258, 0.132812 
79267, 0.098746, 0.079647, 0.070312 
79298, 0.097789, 0.109715, 0.093750 
79329, 0.108614, 0.091383, 0.070312 
79360, 0.101854, 0.101525, 0.101562 
79391, 0.106169, 0.090806, 0.093750 
79422, 0.104420, 0.087844, 0.101562 
79453, 0.113603, 0.092333, 0.109375 
79484, 0.100199, 0.088070, 0.117188 
79515, 0.115303, 0.095963, 0.093750 
79546, 0.122901, 0.098805, 0.085938 
79577, 0.113128, 0.094431, 0.125000 
79608, 0.115675, 0.099387, 0.132812 
79639, 0.112672, 0.084943, 0.078125 
79670, 0.102338, 0.096452, 0.070312 
79701, 0.111635, 0.091122, 0.093750 
79732, 0.108395, 0.105137, 0.085938 
79763, 0.102967, 0.095988, 0.109375 
79794, 0.103120, 0.107825, 0.062500 
79825, 0.095775, 0.088998, 0.101562 
79856, 0.102465, 0.098504, 0.132812 
79887, 0.097295, 0.100886, 0.085938 
79918, 0.109253, 0.089419, 0.085938 
79949, 0.108067, 0.092786, 0.117188 
79980, 0.124649, 0.081129, 0.093750 
80011, 0.109702, 0.092779, 0.117188 
80042, 0.104318, 0.092626, 0.109375 
80073, 0.091357, 0.074888, 0.132812 
80104, 0.110105, 0.093258, 0.101562 
80135, 0.117182, 0.096883, 0.062500 
80166, 0.102947, 0.092445, 0.140625 
80197, 0.091656, 0.085351, 0.093750 
80228, 0.115633, 0.093613, 0.125000 
80259, 0.108645, 0.103634, 0.132812 
80290, 0.107314, 0.085175, 0.164062 
80321, 0.108241, 0.098858, 0.132812 
80352, 0.115017, 0.099631, 0.125000 
80383, 0.114504, 0.118764, 0.085938 
80414, 0.106866, 0.086652, 0.093750 
80445, 0.107084, 0.087256, 0.156250 
80476, 0.104535, 0.102192, 0.085938 
80507, 0.094963, 0.080796, 0.046875 
80538, 0.110308, 0.094007, 0.093750 
80569, 0.108094, 0.084587, 0.101562 
80600, 0.103510, 0.085417, 0.101562 
80631, 0.100788, 0.101128, 0.093750 
80662, 0.107236, 0.102482, 0.093750 
80693, 0.129618, 0.091861, 0.078125 
80724, 0.100690, 0.082831, 0.164062 
80755, 0.094557, 0.094123, 0.109375 
80786, 0.097760, 0.093778, 0.078125 
80817, 0.103887, 0.092256, 0.132812 
80848, 0.096178, 0.092737, 0.093750 
80879, 0.094790, 0.092348, 0.039062 
80910, 0.108612, 0.098183, 0.078125 
80941, 0.112604, 0.098315, 0.101562 
80972, 0.100946, 0.098559, 0.117188 
81003, 0.091744, 0.091610, 0.093750 
81034, 0.102812, 0.094903, 0.101562 
81065, 0.105627, 0.093654, 0.171875 
81096, 0.109163, 0.085399, 0.085938 
81127, 0.105207, 0.083717, 0.117188 
81158, 0.099992, 0.096618, 0.085938 
81189, 0.100217, 0.089257, 0.148438 
81220, 0.112404, 0.084729, 0.062500 
81251, 0.102586, 0.095331, 0.148438 
81282, 0.111178, 0.097611, 0.164062 
81313, 0.109956, 0.089341, 0.125000 
81344, 0.099751, 0.099263, 0.109375 
81375, 0.111760, 0.103397, 0.140625 
81406, 0.101061, 0.097355, 0.179688 
81437, 0.115409, 0.093844, 0.117188 
81468, 0.098497, 0.097764, 0.101562 
81499, 0.108233, 0.096252, 0.117188 
81530, 0.122043, 0.095759, 0.101562 
81561, 0.107463, 0.104953, 0.070312 
81592, 0.092437, 0.105606, 0.132812 
81623, 0.087053, 0.088430, 0.085938 
81654, 0.116627, 0.082083, 0.070312 
81685, 0.099265, 0.103030, 0.093750 
81716, 0.090823, 0.094183, 0.093750 
81747, 0.100853, 0.106294, 0.078125 
81778, 0.103436, 0.091302, 0.125000 
81809, 0.096709, 0.089619, 0.093750 
81840, 0.099437, 0.096513, 0.085938 
81871, 0.098083, 0.087618, 0.125000 
81902, 0.099199, 0.096500, 0.070312 
81933, 0.097272, 0.095972, 0.101562 
81964, 0.101102, 0.095916, 0.078125 
81995, 0.097378, 0.090348, 0.132812 
82026, 0.111585, 0.102279, 0.140625 
82057, 0.103962, 0.101881, 0.109375 
82088, 0.104726, 0.098771, 0.132812 
82119, 0.100540, 0.109323, 0.078125 
82150, 0.109012, 0.091441, 0.156250 
82181, 0.112914, 0.100687, 0.078125 
82212, 0.095801, 0.090480, 0.085938 
82243, 0.086371, 0.089649, 0.070312 
82274, 0.120039, 0.094150, 0.117188 
82305, 0.105091, 0.076512, 0.093750 
82336, 0.103966, 0.090957, 0.085938 
82367, 0.087605, 0.089261, 0.101562 
82398, 0.104731, 0.103084, 0.117188 
82429, 0.102887, 0.084875, 0.085938 
82460, 0.108339, 0.099122, 0.101562 
82491, 0.111398, 0.095288, 0.132812 
82522, 0.122816, 0.085157, 0.101562 
82553, 0.102912, 0.092273, 0.125000 
82584, 0.104284, 0.090094, 0.132812 
82615, 0.101827, 0.098256, 0.046875 
82646, 0.095394, 0.099517, 0.109375 
82677, 0.119734, 0.107431, 0.070312 
82708, 0.090275, 0.110479, 0.085938 
82739, 0.120211, 0.094873, 0.054688 
82770, 0.102345, 0.085914, 0.046875 
82801, 0.108690, 0.095702, 0.132812 
82832, 0.092262, 0.097341, 0.109375 
82863, 0.115434, 0.091477, 0.117188 
82894, 0.081890, 0.097062, 0.054688 
82925, 0.105926, 0.086350, 0.164062 
82956, 0.106124, 0.085061, 0.132812 
82987, 0.115911, 0.092588, 0.117188 
83018, 0.107012, 0.104157, 0.132812 
83049, 0.111460, 0.101367, 0.054688 
83080, 0.096592, 0.087845, 0.101562 
83111, 0.109547, 0.092113, 0.125000 
83142, 0.098027, 0.086775, 0.109375 
83173, 0.131736, 0.093626, 0.070312 
83204, 0.106053, 0.088895, 0.085938 
83235, 0.118904, 0.089399, 0.078125 
83266, 0.110795, 0.093946, 0.171875 
83297, 0.097498, 0.099525, 0.117188 
83328, 0.099568, 0.087365, 0.117188 
83359, 0.097675, 0.099591, 0.062500 
83390, 0.113697, 0.090621, 0.070312 
83421, 0.114045, 0.088970, 0.101562 
83452, 0.105180, 0.098236, 0.109375 
83483, 0.114143, 0.095232, 0.140625 
83514, 0.104359, 0.096147, 0.101562 
83545, 0.101131, 0.084402, 0.187500 
83576, 0.097708, 0.100459, 0.085938 
83607, 0.127824, 0.085324, 0.148438 
83638, 0.098921, 0.108929, 0.093750 
83669, 0.101142, 0.093275, 0.140625 
83700, 0.111185, 0.100913, 0.109375 
83731, 0.101275, 0.085101, 0.109375 
83762, 0.112163, 0.092448, 0.109375 
83793, 0.100250, 0.087289, 0.085938 
83824, 0.109651, 0.097402, 0.140625 
83855, 0.091684, 0.100768, 0.062500 
83886, 0.105582, 0.096714, 0.164062 
83917, 0.099704, 0.112488, 0.101562 
83948, 0.109381, 0.089156, 0.125000 
83979, 0.101373, 0.098739, 0.117188 
84010, 0.108353, 0.097691, 0.093750 
84041, 0.127038, 0.100349, 0.078125 
84072, 0.101671, 0.079011, 0.062500 
84103, 0.109194, 0.079510, 0.093750 
84134, 0.102704, 0.096291, 0.109375 
84165, 0.088526, 0.099445, 0.101562 
84196, 0.104108, 0.099457, 0.078125 
84227, 0.106960, 0.089753, 0.085938 
84258, 0.102979, 0.097403, 0.085938 
84289, 0.121700, 0.101002, 0.085938 
84320, 0.105999, 0.081749, 0.085938 
84351, 0.101835, 0.096591, 0.101562 
84382, 0.098013, 0.089281, 0.109375 
84413, 0.101820, 0.099879, 0.125000 
84444, 0.096951, 0.094911, 0.117188 
84475, 0.117663, 0.094456, 0.117188 
84506, 0.088561, 0.081117, 0.085938 
84537, 0.103611, 0.095304, 0.117188 
84568, 0.114144, 0.093491, 0.085938 
84599, 0.118352, 0.091104, 0.093750 
84630, 0.097970, 0.096581, 0.117188 
84661, 0.099552, 0.084617, 0.054688 
84692, 0.105217, 0.077997, 0.062500 
84723, 0.106175, 0.089474, 0.078125 
84754, 0.109834, 0.083894, 0.085938 
84785, 0.097298, 0.082728, 0.085938 
84816, 0.108267, 0.095357, 0.070312 
84847, 0.103214, 0.098806, 0.140625 
84878, 0.089777, 0.087849, 0.109375 
84909, 0.107203, 0.093646, 0.125000 
84940, 0.110893, 0.097324, 0.117188 
84971, 0.095779, 0.079065, 0.109375 
85002, 0.097166, 0.089721, 0.101562 
85033, 0.102576, 0.101885, 0.070312 
85064, 0.098213, 0.099102, 0.085938 
85095, 0.109647, 0.091664, 0.117188 
85126, 0.101906, 0.094352, 0.101562 
85157, 0.102325, 0.092276, 0.070312 
85188, 0.097931, 0.096450, 0.101562 
85219, 0.103473, 0.093847, 0.109375 
85250, 0.099549, 0.091474, 0.093750 
85281, 0.111433, 0.084942, 0.117188 
85312, 0.115982, 0.078168, 0.093750 
85343, 0.099422, 0.099698, 0.164062 
85374, 0.107152, 0.095078, 0.101562 
85405, 0.106813, 0.092622, 0.117188 
85436, 0.107729, 0.077425, 0.085938 
85467, 0.092444, 0.096385, 0.093750 
85498, 0.114751, 0.096890, 0.132812 
85529, 0.104142, 0.088962, 0.093750 
85560, 0.098969, 0.097100, 0.078125 
85591, 0.123761, 0.086319, 0.054688 
85622, 0.105716, 0.098809, 0.046875 
85653, 0.107161, 0.098827, 0.078125 
85684, 0.095480, 0.074890, 0.093750 
85715, 0.105285, 0.108264, 0.070312 
85746, 0.112647, 0.093734, 0.101562 
85777, 0.098701, 0.080359, 0.140625 
85808, 0.086757, 0.087021, 0.085938 
85839, 0.102373, 0.105827, 0.093750 
85870, 0.099769, 0.083006, 0.101562 
85901, 0.091007, 0.089876, 0.093750 
85932, 0.109099, 0.084100, 0.054688 
85963, 0.117226, 0.086402, 0.093750 
85994, 0.100842, 0.094248, 0.085938 
86025, 0.114216, 0.097638, 0.078125 
86056, 0.104308, 0.098049, 0.078125 
86087, 0.107020, 0.091505, 0.093750 
86118, 0.102260, 0.099808, 0.078125 
86149, 0.107085, 0.101041, 0.101562 
86180, 0.093328, 0.097202, 0.085938 
86211, 0.105799, 0.090417, 0.140625 
86242, 0.098585, 0.092674, 0.046875 
86273, 0.106166, 0.082634, 0.046875 
86304, 0.096513, 0.101364, 0.101562 
86335, 0.096583, 0.096567, 0.109375 
86366, 0.094651, 0.099047, 0.070312 
86397, 0.089708, 0.081766, 0.093750 
86428, 0.099799, 0.087505, 0.117188 
86459, 0.105383, 0.084801, 0.093750 
86490, 0.108366, 0.094737, 0.101562 
86521, 0.105531, 0.102353, 0.140625 
86552, 0.107435, 0.078223, 0.101562 
86583, 0.091276, 0.087840, 0.117188 
86614, 0.095889, 0.082735, 0.070312 
86645, 0.103984, 0.088604, 0.085938 
86676, 0.104462, 0.093216, 0.101562 
86707, 0.099349, 0.099224, 0.117188 
86738, 0.102207, 0.087060, 0.117188 
86769, 0.098333, 0.081092, 0.085938 
86800, 0.105734, 0.095201, 0.093750 
86831, 0.107240, 0.097496, 0.093750 
86862, 0.098434, 0.097820, 0.125000 
86893, 0.090305, 0.081617, 0.078125 
86924, 0.100264, 0.102619, 0.140625 
86955, 0.104195, 0.088489, 0.117188 
86986, 0.108107, 0.096703, 0.078125 
87017, 0.099753, 0.094581, 0.085938 
87048, 0.114121, 0.083620, 0.101562 
87079, 0.105404, 0.091574, 0.085938 
87110, 0.116376, 0.086455, 0.132812 
87141, 0.092245, 0.094471, 0.085938 
87172, 0.126410, 0.098121, 0.062500 
87203, 0.105946, 0.088166, 0.125000 
87234, 0.100207, 0.088363, 0.070312 
87265, 0.111191, 0.094221, 0.093750 
87296, 0.098141, 0.093830, 0.109375 
87327, 0.104293, 0.092840, 0.132812 
87358, 0.111809, 0.100303, 0.117188 
87389, 0.094715, 0.096176, 0.078125 
87420, 0.112475, 0.097837, 0.101562 
87451, 0.116444, 0.086115, 0.093750 
87482, 0.111930, 0.094942, 0.078125 
87513, 0.108913, 0.103558, 0.140625 
87544, 0.104040, 0.089644, 0.070312 
87575, 0.120267, 0.093209, 0.093750 
87606, 0.087263, 0.087467, 0.132812 
87637, 0.109458, 0.100058, 0.125000 
87668, 0.116065, 0.093829, 0.179688 
87699, 0.092885, 0.095454, 0.109375 
87730, 0.095164, 0.085320, 0.062500 
87761, 0.090393, 0.083968, 0.078125 
87792, 0.093653, 0.085980, 0.109375 
87823, 0.101696, 0.092809, 0.140625 
87854, 0.096246, 0.093476, 0.078125 
87885, 0.094538, 0.098783, 0.117188 
87916, 0.106061, 0.090951, 0.140625 
87947, 0.101903, 0.092653, 0.109375 
87978, 0.111919, 0.085491, 0.101562 
88009, 0.109061, 0.081358, 0.078125 
88040, 0.113303, 0.096985, 0.125000 
88071, 0.096036, 0.085831, 0.109375 
88102, 0.095520, 0.095032, 0.164062 
88133, 0.092266, 0.092905, 0.117188 
88164, 0.095237, 0.099035, 0.125000 
88195, 0.105979, 0.103007, 0.171875 
88226, 0.102987, 0.098010, 0.125000 
88257, 0.113479, 0.089396, 0.109375 
88288, 0.108378, 0.089399, 0.070312 
88319, 0.097016, 0.091299, 0.132812 
88350, 0.104426, 0.089465, 0.148438 
88381, 0.119736, 0.094215, 0.078125 
88412, 0.102263, 0.086663, 0.109375 
88443, 0.114724, 0.088620, 0.062500 
88474, 0.097588, 0.079421, 0.101562 
88505, 0.106256, 0.093082, 0.156250 
88536, 0.104556, 0.088532, 0.085938 
88567, 0.105440, 0.090012, 0.093750 
88598, 0.103225, 0.103312, 0.109375 
88629, 0.113685, 0.089960, 0.109375 
88660, 0.118291, 0.085949, 0.054688 
88691, 0.108392, 0.086331, 0.093750 
88722, 0.095131, 0.092252, 0.109375 
88753, 0.103528, 0.099773, 0.078125 
88784, 0.095131, 0.108700, 0.101562 
88815, 0.099872, 0.097580, 0.125000 
88846, 0.084013, 0.096971, 0.117188 
88877, 0.098811, 0.081784, 0.101562 
88908, 0.099509, 0.083600, 0.046875 
88939, 0.109854, 0.096860, 0.093750 
88970, 0.115599, 0.079792, 0.101562 
89001, 0.107534, 0.083084, 0.085938 
89032, 0.092597, 0.094832, 0.093750 
89063, 0.114696, 0.094341, 0.125000 
89094, 0.112130, 0.086261, 0.125000 
89125, 0.103336, 0.081251, 0.093750 
89156, 0.118084, 0.086783, 0.109375 
89187, 0.097092, 0.093255, 0.101562 
89218, 0.099717, 0.094704, 0.109375 
89249, 0.108092, 0.098542, 0.117188 
89280, 0.099638, 0.096040, 0.101562 
89311, 0.099593, 0.101617, 0.039062 
89342, 0.090974, 0.085033, 0.085938 
89373, 0.105043, 0.091085, 0.117188 
89404, 0.098755, 0.081127, 0.085938 
89435, 0.088860, 0.084648, 0.070312 
89466, 0.091757, 0.093723, 0.093750 
89497, 0.107490, 0.082838, 0.140625 
89528, 0.096601, 0.094416, 0.125000 
89559, 0.090985, 0.079975, 0.085938 
89590, 0.098150, 0.100914, 0.093750 
89621, 0.103197, 0.085808, 0.132812 
89652, 0.108576, 0.090061, 0.078125 
89683, 0.098991, 0.099548, 0.171875 
89714, 0.102616, 0.088422, 0.148438 
89745, 0.117277, 0.093623, 0.046875 
89776, 0.112741, 0.086067, 0.070312 
89807, 0.107647, 0.086100, 0.078125 
89838, 0.101722, 0.091134, 0.093750 
89869, 0.093716, 0.101920, 0.125000 
89900, 0.108079, 0.087750, 0.054688 
89931, 0.104536, 0.090217, 0.085938 
89962, 0.085289, 0.089716, 0.093750 
89993, 0.090910, 0.081715, 0.085938 
90024, 0.100563, 0.080290, 0.132812 
90055, 0.097924, 0.087090, 0.046875 
90086, 0.097147, 0.090982, 0.078125 
90117, 0.106220, 0.089208, 0.101562 
90148, 0.110798, 0.085138, 0.109375 
90179, 0.113009, 0.098930, 0.140625 
90210, 0.111182, 0.090995, 0.078125 
90241, 0.105273, 0.089169, 0.101562 
90272, 0.106130, 0.094299, 0.070312 
90303, 0.093231, 0.095961, 0.101562 
90334, 0.097739, 0.088165, 0.109375 
90365, 0.104187, 0.096616, 0.046875 
90396, 0.108976, 0.097814, 0.132812 
90427, 0.097527, 0.088214, 0.109375 
90458, 0.118345, 0.094947, 0.054688 
90489, 0.114012, 0.103549, 0.117188 
90520, 0.111120, 0.085562, 0.117188 
90551, 0.111229, 0.099981, 0.093750 
90582, 0.102512, 0.096615, 0.085938 
90613, 0.090635, 0.085151, 0.093750 
90644, 0.105864, 0.089156, 0.101562 
90675, 0.102055, 0.088417, 0.109375 
90706, 0.099350, 0.086520, 0.085938 
90737, 0.095840, 0.098456, 0.109375 
90768, 0.103782, 0.097261, 0.109375 
90799, 0.106453, 0.082004, 0.117188 
90830, 0.111995, 0.086351, 0.101562 
90861, 0.098796, 0.098396, 0.171875 
90892, 0.103906, 0.090255, 0.078125 
90923, 0.089869, 0.085924, 0.117188 
90954, 0.100352, 0.083204, 0.070312 
90985, 0.093373, 0.082618, 0.093750 
91016, 0.087874, 0.097317, 0.062500 
91047, 0.100458, 0.075613, 0.070312 
91078, 0.102882, 0.092694, 0.132812 
91109, 0.098405, 0.091948, 0.125000 
91140, 0.093844, 0.089581, 0.078125 
91171, 0.101467, 0.097824, 0.125000 
91202, 0.105144, 0.092909, 0.117188 
91233, 0.116762, 0.082422, 0.101562 
91264, 0.109729, 0.100862, 0.109375 
91295, 0.092451, 0.092195, 0.078125 
91326, 0.104585, 0.081536, 0.085938 
91357, 0.110681, 0.088017, 0.109375 
91388, 0.096641, 0.084843, 0.132812 
91419, 0.093588, 0.095673, 0.078125 
91450, 0.095761, 0.090526, 0.132812 
91481, 0.108312, 0.099877, 0.046875 
91512, 0.093393, 0.090172, 0.125000 
91543, 0.091418, 0.089476, 0.101562 
91574, 0.101494, 0.085804, 0.085938 
91605, 0.105000, 0.086691, 0.093750 
91636, 0.106843, 0.096247, 0.117188 
91667, 0.115330, 0.098493, 0.109375 
91698, 0.106528, 0.087269, 0.093750 
91729, 0.103046, 0.083519, 0.125000 
91760, 0.096013, 0.085836, 0.140625 
91791, 0.096690, 0.092696, 0.078125 
91822, 0.090342, 0.094255, 0.101562 
91853, 0.101355, 0.088986, 0.117188 
91884, 0.092635, 0.086578, 0.109375 
91915, 0.096910, 0.086392, 0.171875 
91946, 0.095223, 0.089982, 0.117188 
91977, 0.104436, 0.083675, 0.125000 
92008, 0.090143, 0.089618, 0.070312 
92039, 0.109563, 0.097206, 0.125000 
92070, 0.100920, 0.086993, 0.117188 
92101, 0.093350, 0.096639, 0.070312 
92132, 0.124930, 0.086533, 0.078125 
92163, 0.100559, 0.093113, 0.125000 
92194, 0.096705, 0.104546, 0.125000 
92225, 0.115960, 0.089967, 0.125000 
92256, 0.090076, 0.104933, 0.117188 
92287, 0.093648, 0.100984, 0.140625 
92318, 0.095532, 0.118013, 0.054688 
92349, 0.097052, 0.088310, 0.109375 
92380, 0.113312, 0.100965, 0.132812 
92411, 0.114598, 0.097735, 0.085938 
92442, 0.099889, 0.096500, 0.117188 
92473, 0.095548, 0.080432, 0.054688 
92504, 0.093444, 0.092419, 0.078125 
92535, 0.100418, 0.091430, 0.054688 
92566, 0.102221, 0.092944, 0.101562 
92597, 0.098885, 0.101171, 0.148438 
92628, 0.106577, 0.097296, 0.070312 
92659, 0.104925, 0.080930, 0.046875 
92690, 0.092724, 0.088382, 0.085938 
92721, 0.096452, 0.091071, 0.085938 
92752, 0.094215, 0.090922, 0.109375 
92783, 0.091688, 0.081456, 0.117188 
92814, 0.090847, 0.086355, 0.046875 
92845, 0.108214, 0.093431, 0.101562 
92876, 0.097327, 0.086528, 0.125000 
92907, 0.095511, 0.085628, 0.132812 
92938, 0.092584, 0.091001, 0.093750 
92969, 0.100140, 0.088873, 0.101562 
93000, 0.095048, 0.094134, 0.125000 
93031, 0.087225, 0.084939, 0.117188 
93062, 0.095143, 0.092929, 0.039062 
93093, 0.089782, 0.087317, 0.140625 
93124, 0.095917, 0.084785, 0.046875 
93155, 0.096804, 0.097043, 0.062500 
93186, 0.090099, 0.084380, 0.109375 
93217, 0.113509, 0.092441, 0.125000 
93248, 0.116959, 0.091186, 0.117188 
93279, 0.101715, 0.079575, 0.085938 
93310, 0.096671, 0.077973, 0.132812 
93341, 0.094218, 0.096542, 0.140625 
93372, 0.098679, 0.087486, 0.093750 
93403, 0.101862, 0.085320, 0.117188 
93434, 0.111411, 0.080461, 0.054688 
93465, 0.098586, 0.094617, 0.078125 
93496, 0.096297, 0.088513, 0.109375 
93527, 0.104743, 0.102710, 0.101562 
93558, 0.096365, 0.084602, 0.117188 
93589, 0.098572, 0.088083, 0.148438 
93620, 0.112674, 0.091707, 0.101562 
93651, 0.106240, 0.085436, 0.117188 
93682, 0.095748, 0.083390, 0.132812 
93713, 0.092354, 0.078898, 0.093750 
93744, 0.095223, 0.086895, 0.148438 
93775, 0.101783, 0.085065, 0.109375 
93806, 0.092891, 0.087040, 0.132812 
93837, 0.100155, 0.093071, 0.109375 
93868, 0.098664, 0.102023, 0.109375 
93899, 0.121744, 0.096042, 0.078125 
93930, 0.095547, 0.083350, 0.125000 
93961, 0.093086, 0.087073, 0.132812 
93992, 0.092969, 0.086332, 0.148438 
94023, 0.090721, 0.081316, 0.164062 
94054, 0.086500, 0.102760, 0.109375 
94085, 0.091027, 0.079430, 0.125000 
94116, 0.120645, 0.086217, 0.046875 
94147, 0.097266, 0.094785, 0.125000 
94178, 0.109229, 0.093458, 0.062500 
94209, 0.097554, 0.083387, 0.140625 
94240, 0.105229, 0.087837, 0.054688 
94271, 0.090667, 0.097585, 0.093750 
94302, 0.103328, 0.097074, 0.046875 
94333, 0.102267, 0.092853, 0.117188 
94364, 0.079742, 0.085198, 0.062500 
94395, 0.088340, 0.088271, 0.109375 
94426, 0.095996, 0.100691, 0.078125 
94457, 0.103113, 0.094524, 0.093750 
94488, 0.108466, 0.088245, 0.078125 
94519, 0.090806, 0.090479, 0.085938 
94550, 0.108911, 0.083953, 0.062500 
94581, 0.106875, 0.077909, 0.093750 
94612, 0.101987, 0.093935, 0.125000 
94643, 0.098607, 0.099699, 0.148438 
94674, 0.090559, 0.091801, 0.078125 
94705, 0.099635, 0.087627, 0.109375 
94736, 0.106893, 0.083348, 0.140625 
94767, 0.095190, 0.088904, 0.101562 
94798, 0.098581, 0.095859, 0.125000 
94829, 0.094848, 0.092797, 0.132812 
94860, 0.088693, 0.096814, 0.109375 
94891, 0.101194, 0.096440, 0.101562 
94922, 0.097953, 0.088537, 0.101562 
94953, 0.094679, 0.088276, 0.070312 
94984, 0.107322, 0.086957, 0.117188 
